,count,acc_created,categorie
1067,0,2016-01-01,0
1068,0,2016-01-01,0
1069,0,2016-01-01,0
1070,18,2016-01-01,more
1071,0,2016-01-01,0
1072,0,2016-01-01,0
1073,15,2016-01-01,more
1074,0,2016-01-01,0
1075,0,2016-01-01,0
1076,29,2016-01-01,more
1077,0,2016-01-01,0
1078,0,2016-01-01,0
1079,0,2016-01-01,0
1080,4,2016-01-01,more
1081,12,2016-01-01,more
1082,12,2016-01-01,more
1083,8,2016-01-01,more
1084,0,2016-01-01,0
1085,0,2016-01-01,0
1086,0,2016-01-01,0
1087,0,2016-01-01,0
1088,0,2016-01-01,0
1089,0,2016-01-01,0
1090,24,2016-01-01,more
1091,0,2016-01-01,0
1092,0,2016-01-01,0
1093,0,2016-01-01,0
1094,0,2016-01-01,0
1095,8,2016-01-01,more
1096,0,2016-01-01,0
1097,0,2016-01-01,0
1098,0,2016-01-01,0
1099,19,2016-01-01,more
1100,0,2016-01-01,0
1101,19,2016-01-01,more
1102,13,2016-01-01,more
1103,17,2016-01-01,more
1104,13,2016-01-01,more
1105,0,2016-01-01,0
1106,9,2016-01-01,more
1107,0,2016-01-01,0
1108,14,2016-01-01,more
1109,0,2016-01-01,0
1110,0,2016-01-01,0
1111,3,2016-01-01,more
1112,0,2016-01-01,0
1113,0,2016-01-01,0
1114,13,2016-01-01,more
1115,4,2016-01-01,more
1116,0,2016-01-01,0
1117,0,2016-01-01,0
1118,4,2016-01-01,more
1119,0,2016-01-01,0
1120,0,2016-01-01,0
1121,13,2016-01-01,more
1122,0,2016-01-01,0
1123,0,2016-01-01,0
1124,0,2016-01-01,0
1125,13,2016-01-01,more
1126,0,2016-01-01,0
1127,29,2016-01-01,more
1128,0,2016-01-01,0
1129,0,2016-01-01,0
1130,0,2016-01-01,0
1131,0,2016-01-01,0
1132,0,2016-01-01,0
1133,0,2016-01-01,0
1134,0,2016-01-01,0
1135,0,2016-01-01,0
1136,1,2016-01-01,1
1137,17,2016-01-01,more
1138,1,2016-01-01,1
1139,0,2016-01-01,0
1140,0,2016-01-01,0
1141,0,2016-01-01,0
1142,17,2016-01-01,more
1143,0,2016-01-01,0
1144,0,2016-01-01,0
1145,20,2016-01-01,more
1146,0,2016-01-01,0
1147,3,2016-01-01,more
1148,0,2016-01-01,0
1149,0,2016-01-01,0
1150,0,2016-01-01,0
1151,0,2016-01-01,0
1152,6,2016-01-01,more
1153,0,2016-01-01,0
1154,0,2016-01-01,0
1155,24,2016-01-01,more
1156,0,2016-01-01,0
1157,3,2016-01-01,more
1158,0,2016-01-01,0
1159,0,2016-01-01,0
1160,0,2016-01-01,0
1161,0,2016-01-01,0
1162,6,2016-01-01,more
1163,2,2016-01-01,2
1164,0,2016-01-01,0
1165,0,2016-01-01,0
1166,0,2016-01-01,0
1167,8,2016-01-01,more
1168,0,2016-01-01,0
1169,10,2016-01-01,more
1170,8,2016-01-01,more
1171,0,2016-01-01,0
1172,24,2016-01-01,more
1173,0,2016-01-01,0
1174,0,2016-01-01,0
1175,0,2016-01-01,0
1176,0,2016-01-01,0
1177,0,2016-01-01,0
1178,0,2016-01-01,0
1179,0,2016-01-01,0
1180,0,2016-01-01,0
1181,1,2016-01-01,1
1182,4,2016-01-01,more
1183,0,2016-01-01,0
1184,0,2016-01-01,0
1185,0,2016-01-01,0
1186,0,2016-01-01,0
1187,14,2016-01-01,more
1188,0,2016-01-01,0
1189,0,2016-01-01,0
1190,0,2016-01-01,0
1191,0,2016-01-01,0
1192,0,2016-01-01,0
1193,0,2016-01-01,0
1194,22,2016-01-01,more
1195,0,2016-01-01,0
1196,0,2016-01-01,0
1197,19,2016-01-01,more
1198,5,2016-01-01,more
1199,3,2016-01-01,more
1200,5,2016-01-01,more
1201,0,2016-01-01,0
1202,0,2016-01-01,0
1203,0,2016-01-01,0
1204,4,2016-01-01,more
1205,0,2016-01-01,0
1206,0,2016-01-01,0
1207,0,2016-01-01,0
1208,0,2016-01-01,0
1209,0,2016-01-01,0
1210,0,2016-01-01,0
1211,0,2016-01-01,0
1212,16,2016-01-01,more
1213,0,2016-01-01,0
1214,0,2016-01-01,0
1215,0,2016-01-01,0
1216,0,2016-01-01,0
1217,17,2016-01-01,more
1218,0,2016-01-01,0
1219,0,2016-01-01,0
1220,5,2016-01-01,more
1221,18,2016-01-01,more
1222,0,2016-01-01,0
1223,0,2016-01-01,0
1224,10,2016-01-01,more
1225,0,2016-01-01,0
1226,0,2016-01-01,0
1227,24,2016-01-01,more
1228,0,2016-01-01,0
1229,0,2016-01-01,0
1230,0,2016-01-01,0
1231,2,2016-01-01,2
1232,0,2016-01-01,0
1233,0,2016-01-01,0
1234,0,2016-01-01,0
1235,0,2016-01-01,0
1236,27,2016-01-01,more
1237,0,2016-01-01,0
1238,0,2016-01-01,0
1239,0,2016-01-01,0
1240,0,2016-01-01,0
1241,0,2016-01-01,0
1242,20,2016-01-01,more
1243,0,2016-01-01,0
1244,2,2016-01-01,2
1245,0,2016-01-01,0
1246,7,2016-01-01,more
1247,0,2016-01-01,0
1248,0,2016-01-01,0
1249,0,2016-01-01,0
1250,0,2016-01-01,0
1251,0,2016-01-01,0
1252,0,2016-01-01,0
1253,5,2016-01-01,more
1254,0,2016-01-01,0
1255,0,2016-01-01,0
1256,16,2016-01-01,more
1257,31,2016-01-01,more
1258,17,2016-01-01,more
1259,0,2016-01-01,0
1260,2,2016-01-01,2
1261,0,2016-01-01,0
1262,2,2016-01-01,2
1263,13,2016-01-01,more
1264,0,2016-01-01,0
1265,8,2016-01-01,more
1266,2,2016-01-01,2
1267,0,2016-01-01,0
1268,0,2016-01-01,0
1269,0,2016-01-01,0
1270,2,2016-01-01,2
1271,2,2016-01-01,2
1272,0,2016-01-01,0
1273,2,2016-01-01,2
1274,11,2016-01-01,more
1275,8,2016-01-01,more
1276,0,2016-01-01,0
1277,0,2016-01-01,0
1278,0,2016-01-01,0
1279,14,2016-01-01,more
1280,14,2016-01-01,more
1281,0,2016-01-01,0
1282,3,2016-01-01,more
1283,0,2016-01-01,0
1284,2,2016-01-01,2
1285,11,2016-01-01,more
1286,0,2016-01-01,0
1287,0,2016-01-01,0
1288,0,2016-01-01,0
1289,0,2016-01-01,0
1290,0,2016-01-01,0
1291,2,2016-01-01,2
1292,0,2016-01-01,0
1293,0,2016-01-01,0
1294,0,2016-01-01,0
1295,0,2016-01-01,0
1296,0,2016-01-01,0
1297,12,2016-01-01,more
1298,0,2016-01-01,0
1299,21,2016-01-01,more
1300,0,2016-01-01,0
1301,0,2016-01-01,0
1302,0,2016-01-01,0
1303,2,2016-01-01,2
1304,0,2016-01-01,0
1305,0,2016-01-01,0
1306,0,2016-01-01,0
1307,15,2016-01-01,more
1308,0,2016-01-01,0
1309,0,2016-01-01,0
1310,10,2016-01-01,more
1311,0,2016-01-01,0
1312,0,2016-01-01,0
1313,0,2016-01-01,0
1314,0,2016-01-01,0
1315,0,2016-01-01,0
1316,0,2016-01-01,0
1317,0,2016-01-01,0
1318,0,2016-01-01,0
1319,0,2016-01-01,0
1320,0,2016-01-01,0
1321,0,2016-01-01,0
1322,0,2016-01-01,0
1323,0,2016-01-01,0
1324,0,2016-01-01,0
1325,3,2016-01-01,more
1326,22,2016-01-01,more
1327,0,2016-01-01,0
1328,0,2016-01-01,0
1329,0,2016-01-01,0
1330,17,2016-01-01,more
1331,10,2016-01-01,more
1332,0,2016-01-01,0
1333,4,2016-01-01,more
1334,2,2016-01-01,2
1335,0,2016-01-01,0
1336,0,2016-01-01,0
1337,0,2016-01-01,0
1338,0,2016-01-01,0
1339,1,2016-01-01,1
1340,0,2016-01-01,0
1341,0,2016-01-01,0
1342,0,2016-01-01,0
1343,0,2016-01-01,0
1344,0,2016-01-01,0
1345,0,2016-01-01,0
1346,0,2016-01-01,0
1347,0,2016-01-01,0
1348,26,2016-01-01,more
1349,0,2016-01-01,0
1350,0,2016-01-01,0
1351,0,2016-01-01,0
1352,0,2016-01-01,0
1353,0,2016-01-01,0
1354,0,2016-01-01,0
1355,0,2016-01-01,0
1356,0,2016-01-01,0
1357,2,2016-01-01,2
1358,10,2016-01-01,more
1359,0,2016-01-01,0
1360,1,2016-01-01,1
1361,0,2016-01-01,0
1362,0,2016-01-01,0
1363,0,2016-01-01,0
1364,0,2016-01-01,0
1365,0,2016-01-01,0
1366,14,2016-01-01,more
1367,0,2016-01-01,0
1368,0,2016-01-01,0
1369,2,2016-01-01,2
1370,6,2016-01-01,more
1371,0,2016-01-01,0
1372,0,2016-01-01,0
1373,1,2016-01-01,1
1374,0,2016-01-01,0
1375,0,2016-01-01,0
1376,0,2016-01-01,0
1377,0,2016-01-01,0
1378,0,2016-01-01,0
1379,0,2016-01-01,0
1380,0,2016-01-01,0
1381,0,2016-01-01,0
1382,0,2016-01-01,0
1383,1,2016-01-01,1
1384,0,2016-01-01,0
1385,0,2016-01-01,0
1386,7,2016-01-01,more
1387,0,2016-01-01,0
1388,0,2016-01-01,0
1389,0,2016-01-01,0
1390,0,2016-01-01,0
1391,17,2016-01-01,more
1392,0,2016-01-01,0
1393,0,2016-01-01,0
1394,0,2016-01-01,0
1395,8,2016-01-01,more
1396,0,2016-01-01,0
1397,0,2016-01-01,0
1398,0,2016-01-01,0
1399,0,2016-01-01,0
1400,0,2016-01-01,0
1401,0,2016-01-01,0
1402,0,2016-01-01,0
1403,0,2016-01-01,0
1404,2,2016-01-01,2
1405,0,2016-01-01,0
1406,0,2016-01-01,0
1407,0,2016-01-01,0
1408,0,2016-01-01,0
1409,0,2016-01-01,0
1410,0,2016-01-01,0
1411,0,2016-01-01,0
1412,0,2016-01-01,0
1413,0,2016-01-01,0
1414,0,2016-01-01,0
1415,3,2016-01-01,more
1416,0,2016-01-01,0
1417,0,2016-01-01,0
1418,0,2016-01-01,0
1419,1,2016-01-01,1
1420,0,2016-01-01,0
1421,0,2016-01-01,0
1422,0,2016-01-01,0
1423,0,2016-01-01,0
1424,0,2016-01-01,0
1425,0,2016-01-01,0
1426,0,2016-01-01,0
1427,0,2016-01-01,0
1428,0,2016-01-01,0
1429,5,2016-01-01,more
1430,12,2016-01-01,more
1431,0,2016-01-01,0
1432,10,2016-01-01,more
1433,0,2016-01-01,0
1434,10,2016-01-01,more
1435,3,2016-01-01,more
1436,0,2016-01-01,0
1437,4,2016-01-01,more
1438,0,2016-01-01,0
1439,0,2016-01-01,0
1440,0,2016-01-01,0
1441,0,2016-01-01,0
1442,0,2016-01-01,0
1443,6,2016-01-01,more
1444,0,2016-01-01,0
1445,0,2016-01-01,0
1446,19,2016-01-01,more
1447,0,2016-01-01,0
1448,11,2016-01-01,more
1449,0,2016-01-01,0
1450,0,2016-01-01,0
1451,0,2016-01-01,0
1452,0,2016-01-01,0
1453,0,2016-01-01,0
1454,0,2016-01-01,0
1455,0,2016-01-01,0
1456,0,2016-01-01,0
1457,5,2016-01-01,more
1458,0,2016-01-01,0
1459,1,2016-01-01,1
1460,22,2016-01-01,more
1461,0,2016-01-01,0
1462,1,2016-01-01,1
1463,1,2016-01-01,1
1464,0,2016-01-01,0
1465,2,2016-01-01,2
1466,1,2016-01-01,1
1467,9,2016-01-01,more
1468,0,2016-01-01,0
1469,0,2016-01-01,0
1470,0,2016-01-01,0
1471,0,2016-01-01,0
1472,0,2016-01-01,0
1473,3,2016-01-01,more
1474,0,2016-01-01,0
1475,18,2016-01-01,more
1476,0,2016-01-01,0
1477,0,2016-01-01,0
1478,20,2016-01-01,more
1479,0,2016-01-01,0
1480,0,2016-01-01,0
1481,15,2016-01-01,more
1482,24,2016-01-01,more
1483,0,2016-01-01,0
1484,7,2016-01-01,more
1485,1,2016-01-01,1
1486,0,2016-01-01,0
1487,9,2016-01-01,more
1488,0,2016-01-01,0
1489,1,2016-01-01,1
1490,0,2016-01-01,0
1491,0,2016-01-01,0
1492,0,2016-01-01,0
1493,0,2016-01-01,0
1494,0,2016-01-01,0
1495,2,2016-01-01,2
1496,2,2016-01-01,2
1497,0,2016-01-01,0
1498,3,2016-01-01,more
1499,0,2016-01-01,0
1500,5,2016-01-01,more
1501,0,2016-01-01,0
1502,0,2016-01-01,0
1503,0,2016-01-01,0
1504,0,2016-01-01,0
1505,17,2016-01-01,more
1506,0,2016-01-01,0
1507,20,2016-01-01,more
1508,5,2016-01-01,more
1509,0,2016-01-01,0
1510,10,2016-01-01,more
1511,0,2016-01-01,0
1512,0,2016-01-01,0
1513,0,2016-01-01,0
1514,0,2016-01-01,0
1515,0,2016-01-01,0
1516,0,2016-01-01,0
1517,0,2016-01-01,0
1518,0,2016-01-01,0
1519,15,2016-01-01,more
1520,0,2016-01-01,0
1521,0,2016-01-01,0
1522,9,2016-01-01,more
1523,0,2016-01-01,0
1524,3,2016-01-01,more
1525,0,2016-01-01,0
1526,0,2016-01-01,0
1527,0,2016-01-01,0
1528,26,2016-01-01,more
1529,0,2016-01-01,0
1530,0,2016-01-01,0
1531,0,2016-01-01,0
1532,0,2016-01-01,0
1533,0,2016-01-01,0
1534,22,2016-01-01,more
1535,7,2016-01-01,more
1536,0,2016-01-01,0
1537,0,2016-01-01,0
1538,0,2016-01-01,0
1539,0,2016-01-01,0
1540,0,2016-01-01,0
1541,13,2016-01-01,more
1542,10,2016-01-01,more
1543,0,2016-01-01,0
1544,0,2016-01-01,0
1545,4,2016-01-01,more
1546,13,2016-01-01,more
1547,0,2016-01-01,0
1548,0,2016-01-01,0
1549,0,2016-01-01,0
1550,0,2016-01-01,0
1551,7,2016-01-01,more
1552,0,2016-01-01,0
1553,0,2016-01-01,0
1554,4,2016-01-01,more
1555,0,2016-01-01,0
1556,0,2016-01-01,0
1557,0,2016-01-01,0
1558,1,2016-01-01,1
1559,0,2016-01-01,0
1560,0,2016-01-01,0
1561,0,2016-01-01,0
1562,2,2016-01-01,2
1563,0,2016-01-01,0
1564,0,2016-01-01,0
1565,18,2016-01-01,more
1566,0,2016-01-01,0
1567,25,2016-01-01,more
1568,5,2016-01-01,more
1569,0,2016-01-01,0
1570,0,2016-01-01,0
1571,0,2016-01-01,0
1572,0,2016-01-01,0
1573,1,2016-01-01,1
1574,0,2016-01-01,0
1575,12,2016-01-01,more
1576,11,2016-01-01,more
1577,2,2016-01-01,2
1578,0,2016-01-01,0
1579,26,2016-01-01,more
1580,0,2016-01-01,0
1581,0,2016-01-01,0
1582,0,2016-01-01,0
1583,0,2016-01-01,0
1584,0,2016-01-01,0
1585,12,2016-01-01,more
1586,0,2016-01-01,0
1587,1,2016-01-01,1
1588,0,2016-01-01,0
1589,0,2016-01-01,0
1590,17,2016-01-01,more
1591,0,2016-01-01,0
1592,3,2016-01-01,more
1593,4,2016-01-01,more
1594,0,2016-01-01,0
1595,10,2016-01-01,more
1596,0,2016-01-01,0
1597,0,2016-01-01,0
1598,0,2016-01-01,0
1599,0,2016-01-01,0
1600,0,2016-01-01,0
1601,0,2016-01-01,0
1602,4,2016-01-01,more
1603,2,2016-01-01,2
1604,0,2016-01-01,0
1605,0,2016-01-01,0
1606,0,2016-01-01,0
1607,0,2016-01-01,0
1608,0,2016-01-01,0
1609,0,2016-01-01,0
1610,0,2016-01-01,0
1611,0,2016-01-01,0
1612,0,2016-01-01,0
1613,18,2016-01-01,more
1614,15,2016-01-01,more
1615,0,2016-01-01,0
1616,2,2016-01-01,2
1617,0,2016-01-01,0
1618,0,2016-01-01,0
1619,0,2016-01-01,0
1620,0,2016-01-01,0
1621,5,2016-01-01,more
1622,0,2016-01-01,0
1623,3,2016-01-01,more
1624,0,2016-01-01,0
1625,0,2016-01-01,0
1626,13,2016-01-01,more
1627,0,2016-01-01,0
1628,0,2016-01-01,0
1629,6,2016-01-01,more
1630,0,2016-01-01,0
1631,0,2016-01-01,0
1632,2,2016-01-01,2
1633,0,2016-01-01,0
1634,7,2016-01-01,more
1635,2,2016-01-01,2
1636,14,2016-01-01,more
1637,12,2016-01-01,more
1638,0,2016-01-01,0
1639,0,2016-01-01,0
1640,0,2016-01-01,0
1641,0,2016-01-01,0
1642,2,2016-01-01,2
1643,0,2016-01-01,0
1644,0,2016-01-01,0
1645,0,2016-01-01,0
1646,0,2016-01-01,0
1647,0,2016-01-01,0
1648,0,2016-01-01,0
1649,0,2016-01-01,0
1650,0,2016-01-01,0
1651,0,2016-01-01,0
1652,19,2016-01-01,more
1653,0,2016-01-01,0
1654,0,2016-01-01,0
1655,2,2016-01-01,2
1656,15,2016-01-01,more
1657,0,2016-01-01,0
1658,0,2016-01-01,0
1659,0,2016-01-01,0
1660,7,2016-01-01,more
1661,0,2016-01-01,0
1662,0,2016-01-01,0
1663,0,2016-01-01,0
1664,0,2016-01-01,0
1665,0,2016-01-01,0
1666,6,2016-01-01,more
1667,0,2016-01-01,0
1668,0,2016-01-01,0
1669,0,2016-01-01,0
1670,0,2016-01-01,0
1671,0,2016-01-01,0
1672,0,2016-01-01,0
1673,12,2016-01-01,more
1674,12,2016-01-01,more
1675,0,2016-01-01,0
1676,8,2016-01-01,more
1677,0,2016-01-01,0
1678,1,2016-01-01,1
1679,0,2016-01-01,0
1680,1,2016-01-01,1
1681,3,2016-01-01,more
1682,18,2016-01-01,more
1683,0,2016-01-01,0
1684,0,2016-01-01,0
1685,0,2016-01-01,0
1686,0,2016-01-01,0
1687,0,2016-01-01,0
1688,0,2016-01-01,0
1689,0,2016-01-01,0
1690,0,2016-01-01,0
1691,0,2016-01-01,0
1692,0,2016-01-01,0
1693,0,2016-01-01,0
1694,0,2016-01-01,0
1695,0,2016-01-01,0
1696,0,2016-01-01,0
1697,0,2016-01-01,0
1698,0,2016-01-01,0
1699,0,2016-01-01,0
1700,11,2016-01-01,more
1701,0,2016-01-01,0
1702,0,2016-01-01,0
1703,15,2016-01-01,more
1704,11,2016-01-01,more
1705,0,2016-01-01,0
1706,0,2016-01-01,0
1707,0,2016-01-01,0
1708,0,2016-01-01,0
1709,0,2016-01-01,0
1710,0,2016-01-01,0
1711,0,2016-01-01,0
1712,0,2016-01-01,0
1713,0,2016-01-01,0
1714,0,2016-01-01,0
1715,30,2016-01-01,more
1716,0,2016-01-01,0
1717,0,2016-01-01,0
1718,0,2016-01-01,0
1719,0,2016-01-01,0
1720,8,2016-01-01,more
1721,13,2016-01-01,more
1722,0,2016-01-01,0
1723,27,2016-01-01,more
1724,17,2016-01-01,more
1725,0,2016-01-01,0
1726,0,2016-01-01,0
1727,0,2016-01-01,0
1728,2,2016-01-01,2
1729,0,2016-01-01,0
1730,0,2016-01-01,0
1731,0,2016-01-01,0
1732,0,2016-01-01,0
1733,0,2016-01-01,0
1734,0,2016-01-01,0
1735,0,2016-01-01,0
1736,0,2016-01-01,0
1737,31,2016-01-01,more
1738,2,2016-01-01,2
1739,7,2016-01-01,more
1740,3,2016-01-01,more
1741,0,2016-01-01,0
1742,0,2016-01-01,0
1743,0,2016-01-01,0
1744,17,2016-01-01,more
1745,0,2016-01-01,0
1746,2,2016-01-01,2
1747,0,2016-01-01,0
1748,11,2016-01-01,more
1749,0,2016-01-01,0
1750,20,2016-01-01,more
1751,0,2016-01-01,0
1752,2,2016-01-01,2
1753,13,2016-01-01,more
1754,0,2016-01-01,0
1755,0,2016-01-01,0
1756,18,2016-01-01,more
1757,0,2016-01-01,0
1758,3,2016-01-01,more
1759,5,2016-01-01,more
1760,7,2016-01-01,more
1761,0,2016-01-01,0
1762,0,2016-01-01,0
1763,0,2016-01-01,0
1764,0,2016-01-01,0
1765,0,2016-01-01,0
1766,0,2016-01-01,0
1767,0,2016-01-01,0
1768,0,2016-01-01,0
1769,0,2016-01-01,0
1770,2,2016-01-01,2
1771,0,2016-01-01,0
1772,0,2016-01-01,0
1773,0,2016-01-01,0
1774,0,2016-01-01,0
1775,0,2016-01-01,0
1776,10,2016-01-01,more
1777,0,2016-01-01,0
1778,6,2016-01-01,more
1779,0,2016-01-01,0
1780,0,2016-01-01,0
1781,0,2016-01-01,0
1782,0,2016-01-01,0
1783,0,2016-01-01,0
1784,0,2016-01-01,0
1785,0,2016-01-01,0
1786,2,2016-01-01,2
1787,4,2016-01-01,more
1788,0,2016-01-01,0
1789,0,2016-01-01,0
1790,13,2016-01-01,more
1791,5,2016-01-01,more
1792,24,2016-01-01,more
1793,18,2016-01-01,more
1794,0,2016-01-01,0
1795,0,2016-01-01,0
1796,0,2016-01-01,0
1797,2,2016-01-01,2
1798,23,2016-01-01,more
1799,5,2016-01-01,more
1800,0,2016-01-01,0
1801,16,2016-01-01,more
1802,0,2016-01-01,0
1803,0,2016-01-01,0
1804,0,2016-01-01,0
1805,0,2016-01-01,0
1806,0,2016-01-01,0
1807,0,2016-01-01,0
1808,0,2016-01-01,0
1809,0,2016-01-01,0
1810,0,2016-01-01,0
1811,0,2016-01-01,0
1812,7,2016-01-01,more
1813,0,2016-01-01,0
1814,0,2016-01-01,0
1815,0,2016-01-01,0
1816,4,2016-01-01,more
1817,0,2016-01-01,0
1818,0,2016-01-01,0
1819,0,2016-01-01,0
1820,19,2016-01-01,more
1821,0,2016-01-01,0
1822,5,2016-01-01,more
1823,3,2016-01-01,more
1824,0,2016-01-01,0
1825,0,2016-01-01,0
1826,0,2016-01-01,0
1827,0,2016-01-01,0
1828,2,2016-01-01,2
1829,18,2016-01-01,more
1830,0,2016-01-01,0
1831,0,2016-01-01,0
1832,0,2016-01-01,0
1833,0,2016-01-01,0
1834,0,2016-01-01,0
1835,0,2016-01-01,0
1836,25,2016-01-01,more
1837,0,2016-01-01,0
1838,0,2016-01-01,0
1839,0,2016-01-01,0
1840,15,2016-01-01,more
1841,0,2016-01-01,0
1842,0,2016-01-01,0
1843,8,2016-01-01,more
1844,0,2016-01-01,0
1845,0,2016-01-01,0
1846,23,2016-01-01,more
1847,0,2016-01-01,0
1848,0,2016-01-01,0
1849,1,2016-01-01,1
1850,6,2016-01-01,more
1851,0,2016-01-01,0
1852,9,2016-01-01,more
1853,0,2016-01-01,0
1854,0,2016-01-01,0
1855,8,2016-01-01,more
1856,0,2016-01-01,0
1857,0,2016-01-01,0
1858,0,2016-01-01,0
1859,0,2016-01-01,0
1860,0,2016-01-01,0
1861,2,2016-01-01,2
1862,0,2016-01-01,0
1863,0,2016-01-01,0
1864,0,2016-01-01,0
1865,0,2016-01-01,0
1866,16,2016-01-01,more
1867,0,2016-01-01,0
1868,0,2016-01-01,0
1869,0,2016-01-01,0
1870,0,2016-01-01,0
1871,0,2016-01-01,0
1872,0,2016-01-01,0
1873,0,2016-01-01,0
1874,0,2016-01-01,0
1875,0,2016-01-01,0
1876,0,2016-01-01,0
1877,0,2016-01-01,0
1878,0,2016-01-01,0
1879,14,2016-01-01,more
1880,0,2016-01-01,0
1881,0,2016-01-01,0
1882,1,2016-01-01,1
1883,0,2016-01-01,0
1884,9,2016-01-01,more
1885,9,2016-01-01,more
1886,5,2016-01-01,more
1887,0,2016-01-01,0
1888,0,2016-01-01,0
1889,7,2016-01-01,more
1890,0,2016-01-01,0
1891,0,2016-01-01,0
1892,0,2016-01-01,0
1893,0,2016-01-01,0
1894,0,2016-01-01,0
1895,0,2016-01-01,0
1896,0,2016-01-01,0
1897,25,2016-01-01,more
1898,0,2016-01-01,0
1899,0,2016-01-01,0
1900,0,2016-01-01,0
1901,2,2016-01-01,2
1902,0,2016-01-01,0
1903,21,2016-01-01,more
1904,0,2016-01-01,0
1905,0,2016-01-01,0
1906,0,2016-01-01,0
1907,10,2016-01-01,more
1908,0,2016-01-01,0
1909,0,2016-01-01,0
1910,13,2016-01-01,more
1911,0,2016-01-01,0
1912,5,2016-01-01,more
1913,0,2016-01-01,0
1914,0,2016-01-01,0
1915,0,2016-01-01,0
1916,24,2016-01-01,more
1917,9,2016-01-01,more
1918,13,2016-01-01,more
1919,0,2016-01-01,0
1920,4,2016-01-01,more
1921,0,2016-01-01,0
1922,0,2016-01-01,0
1923,0,2016-01-01,0
1924,9,2016-01-01,more
1925,0,2016-01-01,0
1926,0,2016-01-01,0
1927,3,2016-01-01,more
1928,0,2016-01-01,0
1929,1,2016-01-01,1
1930,0,2016-01-01,0
1931,0,2016-01-01,0
1932,0,2016-01-01,0
1933,2,2016-01-01,2
1934,0,2016-01-01,0
1935,0,2016-01-01,0
1936,0,2016-01-01,0
1937,0,2016-01-01,0
1938,10,2016-01-01,more
1939,13,2016-01-01,more
1940,0,2016-01-01,0
1941,0,2016-01-01,0
1942,0,2016-01-01,0
1943,18,2016-01-01,more
1944,9,2016-01-01,more
1945,0,2016-01-01,0
1946,0,2016-01-01,0
1947,0,2016-01-01,0
1948,0,2016-01-01,0
1949,5,2016-01-01,more
1950,0,2016-01-01,0
1951,0,2016-01-01,0
1952,0,2016-01-01,0
1953,0,2016-01-01,0
1954,8,2016-01-01,more
1955,24,2016-01-01,more
1956,0,2016-01-01,0
1957,0,2016-01-01,0
1958,0,2016-01-01,0
1959,0,2016-01-01,0
1960,10,2016-01-01,more
1961,14,2016-01-01,more
1962,0,2016-01-01,0
1963,12,2016-01-01,more
1964,0,2016-01-01,0
1965,11,2016-01-01,more
1966,0,2016-01-01,0
1967,0,2016-01-01,0
1968,9,2016-01-01,more
1969,16,2016-01-01,more
1970,15,2016-01-01,more
1971,0,2016-01-01,0
1972,0,2016-01-01,0
1973,1,2016-01-01,1
1974,10,2016-01-01,more
1975,0,2016-01-01,0
1976,5,2016-01-01,more
1977,0,2016-01-01,0
1978,13,2016-01-01,more
1979,8,2016-01-01,more
1980,0,2016-01-01,0
1981,3,2016-01-01,more
1982,0,2016-01-01,0
1983,6,2016-01-01,more
1984,5,2016-01-01,more
1985,3,2016-01-01,more
1986,0,2016-01-01,0
1987,0,2016-01-01,0
1988,0,2016-01-01,0
1989,9,2016-01-01,more
1990,5,2016-01-01,more
1991,0,2016-01-01,0
1992,0,2016-01-01,0
1993,0,2016-01-01,0
1994,14,2016-01-01,more
1995,0,2016-01-01,0
1996,0,2016-01-01,0
1997,0,2016-01-01,0
1998,0,2016-01-01,0
1999,0,2016-01-01,0
2000,0,2016-01-01,0
2001,0,2016-01-01,0
2002,0,2016-01-01,0
2003,0,2016-01-01,0
2004,0,2016-01-01,0
2005,0,2016-01-01,0
2006,0,2016-01-01,0
2007,0,2016-01-01,0
2008,6,2016-01-01,more
2009,29,2016-01-01,more
2010,0,2016-01-01,0
2011,7,2016-01-01,more
2012,0,2016-01-01,0
2013,0,2016-01-01,0
2014,0,2016-01-01,0
2015,0,2016-01-01,0
2016,0,2016-01-01,0
2017,0,2016-01-01,0
2018,10,2016-01-01,more
2019,0,2016-01-01,0
2020,14,2016-01-01,more
2021,0,2016-01-01,0
2022,6,2016-01-01,more
2023,0,2016-01-01,0
2024,0,2016-01-01,0
2025,7,2016-01-01,more
2026,0,2016-01-01,0
2027,1,2016-01-01,1
2028,0,2016-01-01,0
2029,0,2016-01-01,0
2030,0,2016-01-01,0
2031,3,2016-01-01,more
2032,0,2016-01-01,0
2033,2,2016-01-01,2
2034,0,2016-01-01,0
2035,0,2016-01-01,0
2036,5,2016-01-01,more
2037,0,2016-01-01,0
2038,0,2016-01-01,0
2039,18,2016-01-01,more
2040,0,2016-01-01,0
2041,0,2016-01-01,0
2042,5,2016-01-01,more
2043,0,2016-01-01,0
2044,0,2016-01-01,0
2045,0,2016-01-01,0
2046,0,2016-01-01,0
2047,0,2016-01-01,0
2048,0,2016-01-01,0
2049,0,2016-01-01,0
2050,0,2016-01-01,0
2051,8,2016-01-01,more
2052,0,2016-01-01,0
2053,0,2016-01-01,0
2054,0,2016-01-01,0
2055,0,2016-01-01,0
2056,0,2016-01-01,0
2057,0,2016-01-01,0
2058,14,2016-01-01,more
2059,0,2016-01-01,0
2060,5,2016-01-01,more
2061,0,2016-01-01,0
2062,0,2016-01-01,0
2063,0,2016-01-01,0
2064,0,2016-01-01,0
2065,0,2016-01-01,0
